,MS_SubClass,MS_Zoning,Neighborhood,Overall_Qual,Mas_Vnr_Area,Exter_Qual,Foundation,Bsmt_Qual,Bsmt_Exposure,Total_Bsmt_SF,Heating_QC,Central_Air,Electrical,Gr_Liv_Area,Full_Bath,Kitchen_Qual,TotRms_AbvGrd,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Finish,Garage_Cars,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Sale_Type,Sale_Condition,Age_of_Property,Sale_Price,PID
1770,13,5,17,5,290,2,2,2,3,1203,0,1,4,2439,2,2,9,1,5,0,2,3,2,224,114,9,0,15,290000,528358040
1771,13,5,17,8,513,2,2,2,0,1318,0,1,4,2439,2,2,9,1,5,0,2,3,2,222,98,9,4,15,290000,528364110
1772,2,5,17,8,0,2,2,2,3,3200,0,1,4,2439,3,2,10,1,2,0,2,2,2,264,75,9,4,18,334000,528366050
1774,13,5,17,8,526,2,2,2,3,1325,0,1,4,2439,2,2,8,1,5,0,2,3,2,198,92,9,4,14,330000,528376010
1775,2,5,23,5,0,2,2,2,3,1369,0,1,4,1369,2,2,5,0,3,0,3,2,2,0,203,6,5,3,213133,528427040
1778,2,5,23,8,84,2,2,2,1,1485,0,1,4,1464,2,2,6,0,3,0,3,3,2,168,160,9,4,3,282922,528429110
1780,2,5,23,7,754,0,2,0,0,1966,0,1,4,1966,2,0,6,1,2,0,0,3,2,76,52,6,5,3,334000,528431040
1781,2,5,23,8,208,2,2,2,3,1623,0,1,4,1636,2,2,8,1,2,0,2,3,2,0,60,9,4,4,255000,528431050
1782,2,5,23,8,428,2,2,0,0,1795,0,1,4,1795,2,2,7,1,2,0,2,3,2,0,49,6,5,4,147000,528431110
1783,2,5,23,5,0,2,2,2,3,1528,0,1,4,1528,3,2,6,1,5,0,3,2,2,0,228,6,5,3,235876,528435010
1784,2,5,23,5,205,0,2,0,3,1726,0,1,4,1726,2,0,8,1,2,0,0,3,2,171,138,6,5,3,311872,528435040
1786,2,5,23,8,410,2,2,2,0,1588,0,1,4,1588,2,2,7,1,2,0,2,3,2,144,45,9,4,4,227000,528435070
1787,2,5,23,8,148,2,2,2,0,1538,0,1,4,1538,2,2,7,0,3,0,2,2,2,146,40,9,4,5,260000,528439040
1789,2,5,23,5,143,2,2,2,0,1494,0,1,4,1506,2,2,7,1,2,0,2,2,2,192,35,9,4,5,249000,528439080
1790,2,5,23,8,186,2,2,0,0,1686,0,1,4,1694,2,2,7,1,2,0,2,2,2,255,57,9,4,6,307000,528441080
1792,13,5,23,8,0,2,2,2,3,1302,0,1,4,1830,2,2,7,0,3,2,2,3,2,0,40,9,4,4,221300,528445070
1793,2,2,23,8,0,2,2,2,3,1338,0,1,4,1338,2,2,6,0,3,0,2,2,2,0,141,6,5,3,208900,528456190
1794,2,2,23,5,0,2,2,2,3,1335,0,1,4,1335,2,2,6,0,3,0,2,2,2,0,210,6,5,4,210400,528456230
1796,13,2,23,1,0,2,1,2,4,725,0,1,4,1588,3,2,8,0,3,0,3,2,2,0,0,6,5,3,212109,528458090
1797,13,2,23,8,0,2,2,2,0,1088,0,1,4,1959,2,2,8,1,2,0,2,3,2,208,46,9,4,4,270000,528458120
1798,13,2,23,8,0,2,2,2,0,1184,0,1,4,2439,2,0,11,1,2,2,0,2,2,208,364,6,5,3,303477,528458130
1800,2,2,23,8,0,2,2,2,0,1656,0,1,4,1656,2,2,7,0,3,0,2,3,2,0,146,9,4,4,249700,528477020
1801,13,2,23,5,0,2,2,2,3,874,0,1,4,1761,3,2,7,0,3,0,0,2,2,144,105,6,5,3,227875,528480020
1802,2,2,23,8,0,0,2,2,2,1574,0,1,4,1584,2,0,6,1,2,0,0,2,2,0,256,6,5,3,261329,528480180
1804,13,2,23,0,353,2,2,2,0,1158,0,1,4,2439,2,2,9,1,2,2,2,3,2,193,127,9,4,6,265000,528482030
1805,13,2,23,8,0,2,2,2,3,1580,0,1,4,2439,3,2,8,1,2,0,2,2,2,159,214,9,4,6,334000,528482090
1806,2,5,22,0,0,3,2,2,3,1100,0,1,4,1100,1,4,6,0,3,6,1,0,2,0,136,6,5,4,146000,531363020
1807,2,5,22,5,0,2,2,2,3,1143,0,1,4,1143,1,2,5,0,3,6,1,0,2,0,55,9,4,4,147000,531363040
1808,2,5,22,1,126,2,2,2,3,1094,0,1,4,1094,1,2,6,0,3,4,3,2,2,0,0,9,4,7,149000,531375140
1809,2,5,22,5,170,2,2,2,3,1461,0,1,4,1486,2,2,7,0,3,0,2,2,2,0,32,9,4,4,181000,531376060
1810,13,5,22,0,105,2,2,2,3,928,0,1,4,1721,2,2,7,0,3,0,2,2,2,300,87,9,4,16,201000,531380110
1811,13,5,22,0,0,2,2,2,3,864,0,1,4,1820,2,2,7,0,3,0,2,2,2,144,85,9,4,17,191750,531384070
1812,2,5,22,5,108,3,2,2,3,1349,0,1,4,1349,2,4,6,0,3,0,3,2,2,120,55,9,4,10,179000,531385070
1813,2,5,22,5,0,2,2,2,1,1482,0,1,4,1494,2,2,5,1,1,0,2,2,2,402,25,9,4,12,215000,531385130
1814,3,5,22,0,0,2,2,2,3,1575,2,1,4,1575,2,2,5,0,3,0,2,2,2,0,0,9,4,18,179200,531451030
1816,9,5,22,1,0,3,1,2,0,840,2,1,4,884,1,2,5,0,3,0,2,2,2,240,0,9,4,27,144000,531453140
1818,2,5,21,1,0,3,1,2,3,894,4,1,4,894,1,4,5,0,3,4,3,1,2,192,0,9,4,33,120750,532353120
1819,2,5,21,1,0,3,1,5,3,970,4,1,4,970,1,4,5,0,3,4,3,2,2,0,24,9,4,47,132500,532354010
1820,2,5,21,1,0,3,1,5,3,1057,4,1,4,1057,1,4,6,0,3,4,0,2,2,0,0,9,4,48,132000,532354060
1821,2,5,21,1,0,3,1,5,3,999,2,1,4,999,1,2,6,0,3,4,3,1,2,0,132,9,4,48,132500,532354070
1822,2,5,21,2,0,3,1,5,3,1040,4,1,4,1120,1,1,5,0,3,0,2,2,2,168,0,9,4,49,129000,532376040
1824,2,5,21,1,0,3,1,5,3,1040,4,1,4,1040,1,4,5,0,3,4,0,2,2,188,0,9,4,42,145000,532377050
1825,2,5,21,1,57,3,1,5,3,988,4,1,4,988,1,4,5,0,3,4,3,2,2,0,0,9,4,49,128500,532377140
1826,2,5,21,1,75,3,1,5,3,876,4,1,4,902,1,4,6,0,3,0,3,1,2,0,0,9,4,43,125500,532378240
1828,13,5,27,5,0,2,1,5,1,1192,4,1,4,2167,2,2,9,2,2,0,2,2,2,220,47,9,4,36,294000,532477040
1829,2,5,21,1,44,3,1,1,1,1037,4,1,4,1037,1,4,5,0,3,0,2,2,2,136,47,9,4,36,129000,532479050
1831,2,5,21,0,0,3,1,2,2,1044,4,1,4,1055,1,2,5,1,5,0,2,2,2,455,0,9,0,37,147000,532479140
1832,13,5,17,8,336,2,2,0,3,1453,0,1,4,2439,2,2,9,1,0,0,2,2,2,500,0,9,4,20,302000,533120030
1833,5,5,17,8,337,2,2,2,3,1683,0,1,4,2439,2,2,9,1,5,0,0,2,2,0,33,9,4,18,285000,533130170
1838,3,2,23,5,0,2,2,0,3,1352,0,1,4,1352,2,2,5,1,2,0,2,2,2,0,241,6,5,4,194000,533208020
1839,3,2,23,8,0,2,2,2,3,1550,0,1,4,1550,2,2,5,0,3,0,0,2,2,0,102,6,5,4,207500,533208030
1840,3,2,23,5,0,2,2,2,3,1241,0,1,4,1241,1,2,4,0,3,0,0,2,2,0,116,6,5,4,199900,533208040
1842,14,2,23,0,342,3,2,2,3,744,2,1,4,1501,2,4,6,1,5,4,3,2,2,0,0,9,4,11,176500,533213130
1843,14,2,23,0,1129,3,2,2,3,729,2,1,4,1458,2,4,5,1,1,4,3,2,2,0,32,9,4,11,176000,533213140
1845,14,2,23,0,216,2,2,2,3,756,0,1,4,1573,2,2,4,0,3,4,3,2,2,0,32,9,4,10,177000,533221060
1846,14,2,23,0,456,2,2,2,3,756,0,1,4,1525,2,2,5,1,5,4,3,2,2,0,0,9,4,10,177000,533221100
1847,14,2,23,5,0,2,2,2,3,551,0,1,4,1102,2,2,4,0,3,4,3,2,2,0,60,9,4,6,148800,533223050
1848,14,2,23,8,456,2,2,2,3,776,0,1,4,1441,2,2,5,0,3,4,3,2,2,206,0,9,4,11,174000,533236040
1849,13,2,23,5,1600,2,2,2,3,975,0,1,4,1950,2,2,7,1,5,4,2,2,2,0,10,9,4,13,239000,533241030
1850,2,2,23,5,0,2,2,2,3,1339,0,1,4,1358,2,2,5,0,3,4,3,2,2,176,174,0,4,11,204000,533242080
1853,3,5,27,8,0,2,2,2,1,1494,0,1,4,1494,1,2,5,1,2,0,0,2,2,0,30,9,4,16,279700,533250190
1854,2,5,27,5,600,2,1,2,3,2002,0,1,4,2362,2,2,8,1,5,0,2,2,2,180,16,9,4,30,255000,533251110
1855,10,5,27,1,0,3,2,2,1,1360,0,1,4,1432,1,2,5,1,5,0,3,2,2,168,180,9,4,32,194000,533251130
1856,2,5,27,1,0,2,1,2,1,1437,4,1,4,1437,2,2,6,1,1,0,2,2,2,0,21,9,4,34,218000,533252130
1858,10,5,27,0,360,2,1,5,3,528,0,1,4,1855,2,4,7,1,5,0,2,2,2,113,100,9,4,34,187000,533254100
1859,2,5,27,0,0,3,1,2,1,1262,0,1,4,1262,2,4,6,1,5,0,2,2,2,298,0,9,4,34,181500,533254130
1861,0,5,21,1,1,3,1,2,3,1361,0,1,4,2439,2,4,12,1,5,2,2,2,0,155,24,9,4,33,190000,533352075
1862,13,2,23,5,0,2,2,2,3,1057,0,1,4,1929,2,2,7,1,5,0,0,2,2,0,235,9,4,9,226000,534104090
1863,2,5,19,0,41,3,1,5,3,912,0,1,4,1152,1,4,7,0,3,0,2,2,2,0,126,1,4,42,143450,534125120
1864,13,5,19,0,525,3,1,5,3,1008,4,1,4,2411,2,4,8,1,4,0,2,2,2,0,192,9,4,40,240050,534127080
1865,9,5,19,0,0,3,2,2,0,973,0,1,4,1082,1,4,6,0,3,0,3,2,2,160,0,9,4,41,162500,534127140
1868,2,5,19,5,112,3,2,2,3,1594,0,1,4,1594,2,2,6,1,5,0,2,2,2,190,80,9,4,17,188500,534151090
1869,13,5,19,5,194,2,2,2,3,1148,0,1,4,2075,2,2,8,1,2,0,3,2,2,235,86,9,4,17,255000,534151180
1870,0,5,19,1,164,3,1,5,3,1680,1,1,4,1680,2,4,8,0,3,4,3,2,2,0,0,9,4,34,136905,534175010
1871,2,5,19,0,0,3,1,5,3,1093,2,1,4,1093,2,4,6,1,1,0,2,2,2,224,0,9,4,44,158500,534176140
1873,2,5,19,0,203,3,1,5,3,1052,4,1,4,1052,1,4,6,0,3,0,0,1,2,0,133,0,4,47,127000,534178010
1874,2,5,15,1,0,3,1,5,3,949,4,1,4,1107,1,2,5,0,3,0,2,1,2,88,64,9,4,43,127000,534201040
1875,2,5,15,1,196,3,1,5,3,1214,4,1,4,1214,2,4,5,1,1,0,2,1,2,0,111,9,4,43,143000,534202030
1877,2,5,15,1,0,3,1,5,3,1024,4,1,4,1344,1,4,6,1,5,4,3,1,2,316,28,9,4,52,144000,534252040
1880,2,5,15,1,0,3,1,5,3,978,4,1,4,1422,1,4,6,1,5,0,2,1,2,0,0,9,4,50,139900,534252110
1881,2,5,15,0,0,3,1,5,2,958,4,1,4,958,1,4,5,0,3,0,2,1,2,0,0,9,4,50,151500,534275170
1882,2,5,15,1,66,3,1,5,3,1065,2,1,4,1065,1,4,6,0,3,4,3,2,2,74,0,0,4,50,126500,534275220
1883,10,5,15,0,63,3,1,5,0,588,0,1,4,1138,1,4,6,0,3,0,2,1,2,224,0,9,4,52,145000,534276070
1884,2,5,15,1,0,3,1,5,3,912,1,1,4,912,1,4,5,0,3,0,0,1,2,12,285,9,4,52,120000,534276160
1885,2,5,15,1,0,3,1,5,3,894,2,1,4,1074,1,2,6,1,2,4,3,2,2,0,72,9,4,54,124000,534276180
1886,2,5,15,1,0,3,3,3,4,0,4,1,4,882,1,4,5,0,3,0,2,1,2,0,0,9,4,51,106500,534276290
1889,2,5,15,1,0,3,1,5,3,894,4,1,4,894,1,4,5,0,3,4,3,1,2,0,0,9,4,50,117600,534278190
1890,2,5,15,5,202,3,1,5,3,1174,0,1,4,1200,2,4,6,1,5,0,2,2,2,0,0,1,4,44,163500,534401120
1891,10,5,15,0,98,3,1,5,1,1042,4,1,4,1042,2,4,5,0,3,0,2,2,2,192,0,9,4,45,161000,534401200
1892,10,5,15,0,108,3,1,2,1,1302,0,1,4,1302,2,2,7,0,3,0,2,1,2,333,0,1,4,46,158000,534403040
1893,13,5,15,0,306,3,1,5,3,845,0,1,4,2154,2,4,8,1,2,0,2,2,2,0,0,9,4,46,224500,534403290
1895,2,5,15,0,136,3,1,5,2,1592,2,1,4,1652,1,2,6,1,2,0,2,2,2,0,0,9,4,51,200000,534425015
1896,2,5,15,0,85,3,1,5,3,1144,0,1,4,1429,1,2,7,2,2,0,3,2,2,216,110,9,4,50,181900,534425080
1897,2,5,15,1,0,3,1,5,3,1063,2,1,4,1327,1,2,7,0,3,4,3,2,2,0,0,9,4,51,150750,534427140
1899,2,5,15,0,0,3,1,5,3,932,0,1,0,932,1,2,4,1,2,0,3,1,2,0,0,9,4,60,124000,534430090
1900,7,5,15,1,0,3,2,5,3,822,4,1,4,908,1,4,4,0,3,0,3,2,2,284,24,9,4,70,138500,534431020
1901,2,5,3,9,0,1,3,3,4,0,1,0,1,848,1,1,2,0,3,6,1,0,0,0,0,9,4,64,85000,534450090
1902,2,5,3,4,0,1,1,1,3,666,1,0,4,848,1,2,4,0,3,6,1,0,0,0,52,9,4,64,85000,534450110
1904,2,5,3,1,0,3,1,5,3,808,0,1,4,848,1,4,5,0,3,4,3,1,0,143,0,0,4,52,112000,534453080
1905,13,5,15,0,272,3,1,5,3,816,4,1,4,1977,1,4,9,1,5,0,2,2,2,0,52,9,4,46,165000,534475170
1906,2,5,15,1,176,3,1,5,3,1078,0,1,4,1150,1,4,6,0,3,0,0,1,2,0,0,9,4,55,144000,534476080
1907,0,5,15,1,567,3,1,5,3,928,2,1,0,1920,2,4,10,0,3,4,3,2,2,0,0,9,4,62,137000,534478140
1909,12,5,15,1,224,3,1,5,3,728,0,1,4,1644,1,2,7,2,2,0,3,1,2,168,0,9,4,68,146500,534479140
1910,0,5,15,1,0,3,1,5,3,1560,4,1,4,1560,2,4,8,0,3,4,3,3,2,0,0,9,4,42,126000,535101150
1911,9,5,15,1,87,3,1,5,0,793,0,1,4,1280,2,4,6,1,5,1,0,2,2,140,40,9,4,44,175000,535102010
1912,10,5,15,0,291,3,1,5,0,1218,4,1,4,1254,1,4,6,1,2,0,2,2,2,0,0,9,4,49,158500,535105110
1913,2,5,15,1,1,3,1,5,3,912,0,1,0,912,1,4,5,0,3,0,2,1,2,0,0,0,4,52,114500,535106140
1914,5,5,15,1,180,3,1,5,3,874,4,1,0,1524,1,4,7,0,3,0,3,1,2,0,0,9,4,52,144000,535106180
1915,13,5,15,0,113,3,1,2,3,1021,4,1,4,2380,2,4,7,1,4,3,3,2,2,0,265,9,0,45,129000,535126180
1916,2,5,15,0,0,3,1,5,3,936,4,1,4,936,1,2,4,0,3,0,2,1,2,0,0,9,4,53,141000,535151020
1918,2,5,15,1,0,3,1,5,3,1053,2,1,4,1053,1,2,6,0,3,5,2,2,2,240,0,9,4,47,142100,535151110
1919,2,5,15,1,0,3,1,5,3,1056,1,1,4,1056,1,4,6,0,3,0,2,1,2,0,0,9,4,52,139000,535152060
1920,2,5,15,0,243,3,1,5,3,1442,2,1,4,1442,1,4,7,0,3,0,2,1,2,0,0,0,4,52,157900,535154080
1921,2,5,15,1,0,3,1,5,3,1056,4,1,4,1056,1,4,6,0,3,0,3,1,2,390,0,9,4,56,139400,535155110
1922,2,5,15,0,0,3,1,5,3,1244,0,1,0,1244,1,4,6,2,2,0,3,1,2,0,40,9,4,53,150000,535176070
1923,2,5,15,1,69,3,1,5,3,1144,4,1,4,1144,1,4,6,1,2,0,2,1,2,0,0,9,4,50,120000,535177020
1925,2,5,15,1,0,3,1,5,3,922,4,1,0,922,1,4,5,0,3,0,3,1,2,0,34,9,4,53,116000,535179120
1926,2,5,15,1,120,3,1,5,3,1048,4,1,4,1048,1,4,6,0,3,0,3,1,2,0,20,9,4,54,135000,535180030
1927,2,5,15,0,0,3,1,2,3,1657,2,1,4,1657,2,4,7,1,5,0,3,2,2,0,0,9,4,40,163500,535181030
1928,2,5,15,1,0,3,1,5,0,1204,4,1,4,1411,1,4,7,1,5,0,2,1,2,278,82,0,4,55,130000,535181140
1929,2,5,15,1,0,3,1,5,3,1216,4,1,4,1216,1,4,5,0,3,0,2,1,2,0,0,9,4,55,129500,535300040
1930,2,5,15,1,0,3,1,5,3,864,2,1,4,1154,1,0,6,0,3,4,3,1,2,63,0,9,4,57,142000,535301060
1931,0,5,15,1,260,3,1,5,3,1560,4,1,4,1560,2,4,8,0,3,4,3,2,2,0,0,9,4,52,128600,535301160
1932,2,5,15,0,0,3,1,5,3,948,4,1,4,948,1,4,5,0,3,4,3,2,0,0,48,9,4,58,125000,535302070
1933,2,5,15,0,0,3,1,5,3,1040,4,1,1,1040,1,4,6,0,3,0,0,1,2,0,0,9,4,57,136000,535304170
1934,2,5,15,1,0,3,1,5,3,1008,2,1,4,1008,1,2,6,0,3,0,3,1,2,0,18,9,4,57,134500,535305180
1935,2,5,15,1,0,3,1,5,3,925,4,1,4,925,1,2,5,0,3,4,3,1,2,152,0,9,4,54,127000,535325090
1938,2,5,15,1,0,3,1,5,3,923,4,1,4,925,1,4,5,2,5,0,3,1,2,81,0,9,4,55,116900,535327160
1940,2,5,15,2,0,3,1,5,3,1105,2,1,4,1647,1,4,6,1,1,0,0,1,2,225,0,9,4,57,153000,535353050
1941,2,5,20,1,0,3,1,5,3,924,4,1,4,924,1,4,6,0,3,4,3,1,2,0,324,9,4,58,112500,535353130
1942,5,5,20,2,0,2,1,1,3,925,2,1,4,1544,2,4,7,0,3,6,1,0,0,231,0,9,4,120,138000,535353160
1946,5,5,20,1,0,3,1,5,3,735,2,1,0,1034,1,4,5,0,3,4,3,1,2,0,39,9,4,70,109000,535375130
1947,7,5,20,2,0,3,1,5,3,882,0,1,4,882,1,4,4,0,3,6,1,0,2,0,0,9,4,54,103200,535376010
1949,1,5,20,2,0,3,0,5,3,656,4,1,4,968,2,4,5,0,3,4,3,1,2,0,0,9,4,83,85000,535379060
1950,12,5,20,1,0,3,1,2,0,736,0,1,4,1534,1,2,6,0,3,6,1,0,0,0,112,9,4,115,148000,535379110
1954,2,5,15,0,86,3,1,5,2,952,2,1,4,952,1,4,5,0,3,0,3,1,2,0,0,9,4,42,128500,535403030
1958,5,5,15,0,320,3,1,5,2,1040,0,1,4,1846,2,4,7,1,2,0,3,1,2,0,0,9,4,61,143000,535450310
1959,2,5,15,1,0,3,1,5,3,876,4,1,4,988,1,4,6,0,3,0,3,1,2,0,80,9,4,60,119000,535451040
1961,2,5,15,1,0,3,1,5,3,864,2,1,4,864,1,2,5,0,3,4,2,2,2,194,0,9,4,60,129000,535451110
1962,2,5,15,1,45,3,1,5,3,1010,0,1,4,1134,1,4,6,0,3,0,2,1,2,0,16,9,3,50,135000,535452060
1963,2,5,15,1,0,3,1,5,3,1040,0,1,4,1040,1,2,6,0,3,0,2,1,2,0,0,9,4,51,152000,535453080
1966,2,5,15,1,0,3,1,5,3,1377,4,1,4,1377,1,4,6,2,5,0,3,1,2,0,0,9,4,50,156500,535457020
1968,2,5,15,1,0,3,3,3,4,0,2,1,4,925,1,4,7,0,3,0,0,1,2,0,0,9,4,49,99000,535457050
1969,13,5,15,0,340,3,1,5,1,822,2,1,4,1851,2,2,7,1,1,0,2,2,2,239,42,9,4,46,187000,535476360
1970,13,5,15,1,288,3,1,5,3,864,4,1,4,1812,2,4,8,1,5,0,2,1,2,0,168,9,4,48,169500,535477130
1972,9,5,15,1,0,3,1,5,0,896,4,1,4,936,1,4,6,1,4,0,2,1,2,24,90,9,4,48,130000,535478040
1973,1,6,20,1,0,2,0,5,3,850,4,1,4,960,1,4,5,0,3,4,2,2,2,0,0,9,4,84,103000,902100010
1974,12,6,20,1,0,3,0,1,3,264,0,1,4,1432,2,4,7,0,3,4,3,2,2,270,0,9,0,100,132000,902105110
1975,5,6,20,0,0,3,0,5,3,845,4,1,4,1296,1,4,6,0,3,4,3,2,2,0,0,9,4,83,127500,902106070
1977,0,6,20,1,180,3,1,2,1,936,4,1,4,936,1,4,4,0,3,4,3,2,2,49,0,9,4,30,140000,902107050
1978,1,6,20,1,0,3,0,5,3,967,2,1,4,967,1,4,5,1,2,4,3,1,0,0,0,9,4,90,99900,902110010
1979,1,6,20,2,0,3,0,1,3,641,2,1,4,1047,1,4,6,0,3,4,3,1,0,0,0,9,4,125,100000,902125120
1980,1,6,20,1,279,3,1,5,3,808,0,1,4,1072,1,4,5,2,2,4,3,2,2,0,0,9,4,70,130000,902128160
1982,5,6,20,4,0,3,1,5,3,649,0,1,4,1183,1,4,6,0,3,4,3,1,2,0,176,9,4,62,120000,902201130
1983,1,6,20,2,435,3,0,1,3,907,4,1,4,1131,1,4,7,0,3,4,3,2,2,0,72,9,2,73,89471,902202070
1984,5,6,20,2,0,3,0,1,3,570,2,0,4,1141,1,4,6,0,3,4,3,1,2,0,0,5,4,110,85000,902205020
1985,1,6,20,2,0,3,2,5,3,960,2,1,0,960,1,1,5,0,3,4,3,1,2,0,0,9,4,90,108500,902205130
1986,12,6,20,2,0,3,2,5,3,1075,0,1,4,1798,2,4,7,0,3,4,3,2,0,0,0,9,4,110,137000,902206270
1988,1,6,20,1,0,2,1,5,3,968,4,1,4,968,1,4,5,0,3,4,3,2,0,0,0,9,4,87,100000,902207150
1989,12,6,20,8,0,2,0,5,3,725,0,0,4,1772,2,2,7,0,3,4,3,2,2,0,0,9,4,100,184900,902300020
1992,12,6,20,1,0,3,0,5,3,616,0,1,4,1232,1,4,6,0,3,4,3,2,2,280,0,9,4,100,114000,902301130
1994,5,6,20,0,0,3,1,2,3,926,4,1,4,1650,2,4,6,0,3,4,3,2,0,128,103,9,4,100,144100,902303100
1995,12,6,20,0,0,3,0,5,2,1008,4,1,4,2210,2,1,8,0,3,4,3,1,0,0,48,9,4,130,117500,902304040
1996,12,6,20,1,0,3,0,5,3,687,2,1,4,1358,1,2,6,1,2,4,3,1,2,0,32,9,5,80,124500,902305010
1998,11,1,20,0,0,3,0,5,2,1214,0,0,4,2291,2,4,9,1,2,4,3,2,2,0,0,9,4,100,133900,902332030
1999,4,6,20,0,0,3,0,5,2,1149,2,1,0,1616,2,2,5,0,3,4,3,1,2,0,0,9,4,84,152000,902401030
2001,12,6,20,5,0,3,0,5,3,718,0,1,4,2439,1,4,8,0,3,4,3,2,1,0,48,9,4,120,159500,902408080
2002,5,6,20,1,0,3,1,5,3,912,2,1,0,1248,1,4,6,0,3,4,3,1,2,0,0,9,4,80,87000,902427040
2005,4,5,3,1,0,3,2,5,3,756,4,0,0,1060,1,4,6,1,2,4,3,1,2,0,65,9,4,85,136500,903201090
2006,5,6,3,1,0,3,1,1,3,910,4,1,4,1435,1,4,6,0,3,4,3,1,2,0,33,9,4,60,128250,903204030
2007,1,5,3,1,0,3,0,5,3,915,4,1,4,1167,1,4,6,1,2,4,3,2,2,0,0,9,4,90,144000,903205085
2008,5,5,3,0,0,3,0,2,3,1065,0,1,0,1635,1,4,6,1,2,4,3,2,2,0,38,9,4,87,210000,903206170
2009,5,6,3,1,0,3,1,5,3,728,0,1,4,1274,2,4,6,0,3,4,3,1,2,0,0,1,4,71,135000,903225040
2012,7,6,3,1,0,2,0,5,3,884,0,1,4,884,1,4,5,0,3,4,3,1,2,0,0,9,4,71,113000,903231050
2013,5,6,3,0,0,3,0,5,3,861,2,1,4,1409,1,4,6,1,2,4,3,2,2,225,0,9,4,72,126000,903231090
2014,5,6,3,1,0,3,0,5,3,672,0,1,4,1322,1,4,7,0,3,4,3,1,2,0,0,9,4,71,132000,903231180
2015,5,6,3,1,0,3,0,5,3,966,0,1,4,1426,1,4,6,1,2,4,3,1,2,174,0,9,4,80,131750,903232100
2016,5,6,3,1,0,3,0,5,3,756,2,1,0,1281,1,2,6,0,3,4,3,2,2,25,0,9,4,84,132500,903233030
2017,12,6,3,1,0,3,0,5,2,939,0,1,4,1513,1,4,8,0,3,4,3,1,0,24,0,9,4,90,137500,903233050
2018,7,6,3,5,0,3,0,5,3,832,0,1,0,854,1,4,5,0,3,4,3,2,2,48,112,9,4,81,132000,903233140
2019,5,6,3,0,0,3,0,5,3,884,4,1,0,1367,1,4,6,1,2,4,3,1,2,0,0,9,4,79,127500,903233180
2021,12,6,20,0,0,3,1,5,3,1100,0,1,0,2264,2,4,8,0,3,4,3,1,2,0,152,9,4,92,200000,903236130
2023,5,5,3,0,0,3,2,5,3,768,0,1,4,1376,1,2,7,0,3,4,3,2,1,0,54,9,4,90,165000,903401070
2024,5,5,3,1,0,3,2,1,3,750,4,1,4,1316,1,4,7,0,3,4,3,2,2,0,0,5,3,84,90000,903425270
2025,12,5,3,0,0,3,0,5,3,698,0,1,0,1396,1,4,7,0,3,4,3,1,2,0,0,9,4,95,153575,903425280
2026,12,6,20,5,0,3,0,5,3,672,2,0,0,1344,1,2,6,1,2,0,3,2,2,0,0,9,4,81,140000,903426010
2027,5,6,20,0,0,3,0,5,3,714,4,0,4,2439,2,2,10,1,2,4,3,1,2,88,15,1,3,94,136000,903427040
2028,7,6,20,1,0,3,1,5,3,592,4,0,0,1173,2,4,7,0,3,4,3,1,2,0,25,9,1,109,113000,903430040
2029,5,6,20,1,0,3,1,5,3,969,4,0,0,1214,1,4,6,0,3,4,3,1,0,0,0,9,1,109,117000,903430050
2030,5,6,11,5,600,3,2,5,3,1040,0,1,1,1818,1,4,7,2,5,4,3,1,2,0,0,9,4,79,169500,903450060
2031,7,6,11,5,0,3,2,5,3,637,0,1,1,1108,1,2,6,1,2,0,3,1,0,0,0,9,4,80,139400,903451110
2032,10,6,11,0,234,3,1,5,3,741,1,1,4,2294,3,4,9,1,2,0,3,2,2,0,110,9,4,47,202500,903453080
2033,12,6,11,0,0,3,2,5,3,684,4,1,4,1355,1,2,7,0,3,6,1,0,2,136,0,9,4,96,127000,903454010
2034,5,6,11,0,0,3,2,5,3,780,4,1,4,1375,1,2,6,1,2,4,3,1,1,0,162,9,4,73,141000,903454090
2035,13,6,11,5,0,3,1,5,3,976,0,1,4,1952,1,2,8,2,5,4,0,1,2,285,0,9,4,60,212300,903456110
2036,5,6,11,0,0,3,1,5,3,1138,2,1,4,2180,1,4,7,1,2,4,3,2,0,0,0,9,4,95,161000,903457040
2037,11,6,11,2,0,3,0,1,3,808,4,1,4,1315,2,4,5,0,3,4,2,2,2,0,0,0,0,52,99500,903457130
2041,11,6,20,5,0,1,1,5,3,925,4,0,1,1889,1,4,9,1,2,4,3,1,0,0,0,9,4,100,122000,903475060
2043,5,6,11,2,0,1,1,5,3,771,1,1,4,1484,2,4,6,0,3,4,3,1,0,14,211,0,0,100,85000,903484080
2045,5,5,4,1,0,3,1,5,3,1598,4,1,4,2439,3,0,12,1,2,6,1,0,2,122,0,9,4,64,200500,904101070
2047,11,5,24,1,0,3,1,5,3,672,4,0,4,1282,1,4,4,0,3,4,3,1,2,0,88,9,4,68,108500,904302010
2048,11,5,21,1,0,3,1,2,0,925,4,1,4,999,1,4,6,0,3,4,3,1,2,40,176,9,4,47,130000,905100060
2049,9,5,21,1,30,3,1,2,0,1420,2,1,4,1452,1,4,6,1,5,4,3,2,2,92,0,9,4,46,158450,905100080
2051,2,5,21,2,192,3,1,5,2,1029,2,1,4,1029,1,4,5,0,3,0,3,1,2,64,0,9,4,49,118500,905101200
