,MS_SubClass,MS_Zoning,Neighborhood,Overall_Qual,Mas_Vnr_Area,Exter_Qual,Foundation,Bsmt_Qual,Bsmt_Exposure,Total_Bsmt_SF,Heating_QC,Central_Air,Electrical,Gr_Liv_Area,Full_Bath,Kitchen_Qual,TotRms_AbvGrd,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Finish,Garage_Cars,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Sale_Type,Sale_Condition,Age_of_Property,Sale_Price,PID
1769,13,5,17,5,594,2,2,2,3,1379,0,1,4,2398,2,2,8,1,5,0,0,3,2,239,60,9,4,14,315750,528354110
1770,13,5,17,5,290,2,2,2,3,1203,0,1,4,2468,2,2,9,1,5,0,2,3,2,224,114,9,0,15,290000,528358040
1771,13,5,17,8,513,2,2,2,0,1318,0,1,4,2468,2,2,9,1,5,0,2,3,2,222,98,9,4,15,290000,528364110
1772,2,5,17,8,0,2,2,2,3,3200,0,1,4,2468,3,2,10,1,2,0,2,2,2,264,75,9,4,18,335000,528366050
1773,13,5,17,8,309,2,2,0,3,1105,0,1,4,2202,2,2,9,1,5,0,2,2,2,0,65,9,4,18,263000,528366070
1774,13,5,17,8,526,2,2,2,3,1325,0,1,4,2468,2,2,8,1,5,0,2,3,2,198,92,9,4,14,330000,528376010
1775,2,5,23,5,0,2,2,2,3,1369,0,1,4,1369,2,2,5,0,3,0,3,2,2,0,203,6,5,3,213133,528427040
1776,2,5,23,8,164,2,2,2,3,1542,0,1,4,1542,2,2,6,1,2,0,3,3,2,168,110,6,5,3,260261,528427100
1778,2,5,23,8,84,2,2,2,1,1485,0,1,4,1464,2,2,6,0,3,0,3,3,2,168,160,9,4,3,282922,528429110
1779,2,5,23,8,248,2,2,2,2,1524,2,1,4,1534,2,2,7,1,2,0,0,2,2,168,46,9,3,4,215000,528431030
1781,2,5,23,8,208,2,2,2,3,1623,0,1,4,1636,2,2,8,1,2,0,2,3,2,0,60,9,4,4,255000,528431050
1783,2,5,23,5,0,2,2,2,3,1528,0,1,4,1528,3,2,6,1,5,0,3,2,2,0,228,6,5,3,235876,528435010
1784,2,5,23,5,205,0,2,0,3,1726,0,1,4,1726,2,0,8,1,2,0,0,3,2,171,138,6,5,3,311872,528435040
1785,2,5,23,5,0,2,2,2,0,1689,0,1,4,1689,2,2,7,0,3,0,2,3,2,0,56,6,5,3,248328,528435060
1786,2,5,23,8,410,2,2,2,0,1588,0,1,4,1588,2,2,7,1,2,0,2,3,2,144,45,9,4,4,227000,528435070
1787,2,5,23,8,148,2,2,2,0,1538,0,1,4,1538,2,2,7,0,3,0,2,2,2,146,40,9,4,5,260000,528439040
1790,2,5,23,8,186,2,2,0,0,1686,0,1,4,1694,2,2,7,1,2,0,2,2,2,255,57,9,4,6,307000,528441080
1791,13,5,23,5,0,2,2,2,3,982,0,1,4,1977,2,2,7,0,3,0,2,3,2,240,53,9,3,4,250000,528445020
1792,13,5,23,8,0,2,2,2,3,1302,0,1,4,1830,2,2,7,0,3,2,2,3,2,0,40,9,4,4,221300,528445070
1794,2,2,23,5,0,2,2,2,3,1335,0,1,4,1335,2,2,6,0,3,0,2,2,2,0,210,6,5,4,210400,528456230
1795,13,2,23,8,0,2,2,2,0,896,0,1,4,1792,2,2,8,0,3,0,0,2,2,184,96,6,5,3,255000,528458080
1796,13,2,23,1,0,2,1,2,4,725,0,1,4,1588,3,2,8,0,3,0,3,2,2,0,0,6,5,3,212109,528458090
1797,13,2,23,8,0,2,2,2,0,1088,0,1,4,1959,2,2,8,1,2,0,2,3,2,208,46,9,4,4,270000,528458120
1798,13,2,23,8,0,2,2,2,0,1184,0,1,4,2468,2,0,11,1,2,2,0,2,2,208,364,6,5,3,303477,528458130
1799,13,2,23,8,0,2,2,0,0,955,0,1,4,1880,2,0,8,1,2,0,0,3,2,168,127,6,5,3,310013,528458150
1800,2,2,23,8,0,2,2,2,0,1656,0,1,4,1656,2,2,7,0,3,0,2,3,2,0,146,9,4,4,249700,528477020
1804,13,2,23,0,353,2,2,2,0,1158,0,1,4,2443,2,2,9,1,2,2,2,3,2,193,127,9,4,6,265000,528482030
1806,2,5,22,0,0,3,2,2,3,1100,0,1,4,1100,1,4,6,0,3,6,1,0,2,0,136,6,5,4,146000,531363020
1808,2,5,22,1,126,2,2,2,3,1094,0,1,4,1094,1,2,6,0,3,4,3,2,2,0,0,9,4,7,149000,531375140
1811,13,5,22,0,0,2,2,2,3,864,0,1,4,1820,2,2,7,0,3,0,2,2,2,144,85,9,4,17,191750,531384070
1812,2,5,22,5,108,3,2,2,3,1349,0,1,4,1349,2,4,6,0,3,0,3,2,2,120,55,9,4,10,179000,531385070
1813,2,5,22,5,0,2,2,2,1,1482,0,1,4,1494,2,2,5,1,1,0,2,2,2,402,25,9,4,12,215000,531385130
1815,14,5,22,0,0,3,1,5,3,630,0,1,4,1266,1,4,5,2,5,0,2,1,2,340,0,9,4,30,128000,531451150
1816,9,5,22,1,0,3,1,2,0,840,2,1,4,884,1,2,5,0,3,0,2,2,2,240,0,9,4,27,144000,531453140
1817,0,4,22,1,320,3,3,3,4,0,4,1,4,2020,2,4,10,2,5,4,3,2,2,0,0,9,4,33,144000,531477040
1818,2,5,21,1,0,3,1,2,3,894,4,1,4,894,1,4,5,0,3,4,3,1,2,192,0,9,4,33,120750,532353120
1819,2,5,21,1,0,3,1,5,3,970,4,1,4,970,1,4,5,0,3,4,3,2,2,0,24,9,4,47,132500,532354010
1821,2,5,21,1,0,3,1,5,3,999,2,1,4,999,1,2,6,0,3,4,3,1,2,0,132,9,4,48,132500,532354070
1822,2,5,21,2,0,3,1,5,3,1040,4,1,4,1120,1,1,5,0,3,0,2,2,2,168,0,9,4,49,129000,532376040
1823,2,5,21,1,0,3,1,5,3,1140,4,1,4,1696,1,4,8,1,5,0,2,1,2,0,30,9,4,48,143900,532376090
1824,2,5,21,1,0,3,1,5,3,1040,4,1,4,1040,1,4,5,0,3,4,0,2,2,188,0,9,4,42,145000,532377050
1825,2,5,21,1,57,3,1,5,3,988,4,1,4,988,1,4,5,0,3,4,3,2,2,0,0,9,4,49,128500,532377140
1826,2,5,21,1,75,3,1,5,3,876,4,1,4,902,1,4,6,0,3,0,3,1,2,0,0,9,4,43,125500,532378240
1828,13,5,27,5,0,2,1,5,1,1192,4,1,4,2167,2,2,9,2,2,0,2,2,2,220,47,9,4,36,294000,532477040
1829,2,5,21,1,44,3,1,1,1,1037,4,1,4,1037,1,4,5,0,3,0,2,2,2,136,47,9,4,36,129000,532479050
1830,9,5,21,1,0,3,1,2,1,1390,4,1,4,1701,2,4,6,2,5,1,0,2,2,0,0,9,4,35,171000,532479120
1831,2,5,21,0,0,3,1,2,2,1044,4,1,4,1055,1,2,5,1,5,0,2,2,2,455,0,9,0,37,147000,532479140
1832,13,5,17,8,336,2,2,0,3,1453,0,1,4,2468,2,2,9,1,0,0,2,2,2,500,0,9,4,20,302000,533120030
1833,5,5,17,8,337,2,2,2,3,1683,0,1,4,2468,2,2,9,1,5,0,0,2,2,0,33,9,4,18,285000,533130170
1834,3,2,23,8,0,2,2,2,0,1378,0,1,4,1378,2,2,6,1,2,0,0,2,2,160,56,9,4,6,214000,533205110
1835,3,2,23,8,30,2,2,2,3,1141,0,1,4,1151,2,2,5,0,3,0,0,2,2,0,60,6,5,4,166000,533206060
1836,3,2,23,8,36,2,2,2,3,1511,0,1,4,1565,2,2,5,0,3,0,0,2,2,0,120,6,5,4,193800,533206070
1837,3,2,23,5,0,2,2,0,3,1352,0,1,4,1352,2,2,5,1,2,0,2,2,2,0,241,6,5,4,208900,533208010
1838,3,2,23,5,0,2,2,0,3,1352,0,1,4,1352,2,2,5,1,2,0,2,2,2,0,241,6,5,4,194000,533208020
1839,3,2,23,8,0,2,2,2,3,1550,0,1,4,1550,2,2,5,0,3,0,0,2,2,0,102,6,5,4,207500,533208030
1840,3,2,23,5,0,2,2,2,3,1241,0,1,4,1241,1,2,4,0,3,0,0,2,2,0,116,6,5,4,199900,533208040
1841,14,2,23,5,0,2,2,2,3,625,0,1,4,1250,2,2,5,0,3,4,2,2,2,0,54,6,5,4,164700,533208070
1842,14,2,23,0,342,3,2,2,3,744,2,1,4,1501,2,4,6,1,5,4,3,2,2,0,0,9,4,11,176500,533213130
1843,14,2,23,0,1129,3,2,2,3,729,2,1,4,1458,2,4,5,1,1,4,3,2,2,0,32,9,4,11,176000,533213140
1844,14,2,23,0,513,2,2,2,3,756,0,1,4,1512,2,2,4,1,5,4,3,2,2,0,32,9,4,10,168500,533221030
1845,14,2,23,0,216,2,2,2,3,756,0,1,4,1573,2,2,4,0,3,4,3,2,2,0,32,9,4,10,177000,533221060
1846,14,2,23,0,456,2,2,2,3,756,0,1,4,1525,2,2,5,1,5,4,3,2,2,0,0,9,4,10,177000,533221100
1847,14,2,23,5,0,2,2,2,3,551,0,1,4,1102,2,2,4,0,3,4,3,2,2,0,60,9,4,6,148800,533223050
1848,14,2,23,8,456,2,2,2,3,776,0,1,4,1441,2,2,5,0,3,4,3,2,2,206,0,9,4,11,174000,533236040
1850,2,2,23,5,0,2,2,2,3,1339,0,1,4,1358,2,2,5,0,3,4,3,2,2,176,174,0,4,11,204000,533242080
1851,13,2,23,8,0,2,2,0,3,1054,0,1,4,2048,2,2,8,2,2,4,3,2,2,0,48,9,4,7,301000,533242090
1852,13,2,23,8,0,2,2,0,2,1220,0,1,4,2362,2,2,8,2,5,0,2,2,2,147,0,9,4,12,312500,533244040
1854,2,5,27,5,600,2,1,2,3,2002,0,1,4,2362,2,2,8,1,5,0,2,2,2,180,16,9,4,30,255000,533251110
1855,10,5,27,1,0,3,2,2,1,1360,0,1,4,1432,1,2,5,1,5,0,3,2,2,168,180,9,4,32,194000,533251130
1857,3,5,10,8,0,2,1,2,1,1057,4,1,4,1295,1,2,4,2,5,0,0,2,2,133,89,9,4,32,213750,533253180
1858,10,5,27,0,360,2,1,5,3,528,0,1,4,1855,2,4,7,1,5,0,2,2,2,113,100,9,4,34,187000,533254100
1860,2,5,27,8,0,2,1,2,1,2461,2,1,4,2468,2,2,7,2,2,0,2,2,2,266,0,9,4,29,335000,533350020
1861,0,5,21,1,1,3,1,2,3,1361,0,1,4,2468,2,4,12,1,5,2,2,2,0,155,24,9,4,33,190000,533352075
1863,2,5,19,0,41,3,1,5,3,912,0,1,4,1152,1,4,7,0,3,0,2,2,2,0,126,1,4,42,143450,534125120
1864,13,5,19,0,525,3,1,5,3,1008,4,1,4,2411,2,4,8,1,4,0,2,2,2,0,192,9,4,40,240050,534127080
1865,9,5,19,0,0,3,2,2,0,973,0,1,4,1082,1,4,6,0,3,0,3,2,2,160,0,9,4,41,162500,534127140
1866,2,5,19,0,196,3,2,2,3,1295,1,1,4,1295,1,4,6,0,3,0,0,2,2,0,194,9,4,42,164000,534127260
1867,2,5,19,5,0,3,1,5,3,1124,4,1,4,1610,2,2,8,1,5,0,2,2,2,202,0,9,4,38,185000,534128090
1870,0,5,19,1,164,3,1,5,3,1680,1,1,4,1680,2,4,8,0,3,4,3,2,2,0,0,9,4,34,136905,534175010
1871,2,5,19,0,0,3,1,5,3,1093,2,1,4,1093,2,4,6,1,1,0,2,2,2,224,0,9,4,44,158500,534176140
1873,2,5,19,0,203,3,1,5,3,1052,4,1,4,1052,1,4,6,0,3,0,0,1,2,0,133,0,4,47,127000,534178010
1874,2,5,15,1,0,3,1,5,3,949,4,1,4,1107,1,2,5,0,3,0,2,1,2,88,64,9,4,43,127000,534201040
1875,2,5,15,1,196,3,1,5,3,1214,4,1,4,1214,2,4,5,1,1,0,2,1,2,0,111,9,4,43,143000,534202030
1877,2,5,15,1,0,3,1,5,3,1024,4,1,4,1344,1,4,6,1,5,4,3,1,2,316,28,9,4,52,144000,534252040
1878,0,5,15,1,84,3,1,5,3,1728,4,1,4,1728,2,4,10,0,3,4,3,1,2,155,0,9,4,46,119000,534252060
1880,2,5,15,1,0,3,1,5,3,978,4,1,4,1422,1,4,6,1,5,0,2,1,2,0,0,9,4,50,139900,534252110
1881,2,5,15,0,0,3,1,5,2,958,4,1,4,958,1,4,5,0,3,0,2,1,2,0,0,9,4,50,151500,534275170
1883,10,5,15,0,63,3,1,5,0,588,0,1,4,1138,1,4,6,0,3,0,2,1,2,224,0,9,4,52,145000,534276070
1884,2,5,15,1,0,3,1,5,3,912,1,1,4,912,1,4,5,0,3,0,0,1,2,12,285,9,4,52,120000,534276160
1885,2,5,15,1,0,3,1,5,3,894,2,1,4,1074,1,2,6,1,2,4,3,2,2,0,72,9,4,54,124000,534276180
1888,2,5,15,1,56,3,1,5,3,964,0,1,4,964,1,4,5,1,1,4,0,2,2,170,0,9,4,49,137500,534278170
1891,10,5,15,0,98,3,1,5,1,1042,4,1,4,1042,2,4,5,0,3,0,2,2,2,192,0,9,4,45,161000,534401200
1892,10,5,15,0,108,3,1,2,1,1302,0,1,4,1302,2,2,7,0,3,0,2,1,2,333,0,1,4,46,158000,534403040
1893,13,5,15,0,306,3,1,5,3,845,0,1,4,2154,2,4,8,1,2,0,2,2,2,0,0,9,4,46,224500,534403290
1894,2,5,15,0,212,3,1,5,3,1130,4,1,4,1374,1,4,7,1,5,0,2,1,2,0,28,9,4,46,147000,534403420
1895,2,5,15,0,136,3,1,5,2,1592,2,1,4,1652,1,2,6,1,2,0,2,2,2,0,0,9,4,51,200000,534425015
1896,2,5,15,0,85,3,1,5,3,1144,0,1,4,1429,1,2,7,2,2,0,3,2,2,216,110,9,4,50,181900,534425080
1897,2,5,15,1,0,3,1,5,3,1063,2,1,4,1327,1,2,7,0,3,4,3,2,2,0,0,9,4,51,150750,534427140
1899,2,5,15,0,0,3,1,5,3,932,0,1,0,932,1,2,4,1,2,0,3,1,2,0,0,9,4,60,124000,534430090
1901,2,5,3,9,0,1,3,3,4,0,1,0,1,864,1,1,2,0,3,6,1,0,0,0,0,9,4,64,88250,534450090
1902,2,5,3,4,0,1,1,1,3,666,1,0,4,864,1,2,4,0,3,6,1,0,0,0,52,9,4,64,88250,534450110
1903,5,5,3,4,0,3,1,5,3,370,4,0,0,864,1,1,4,0,3,6,1,0,0,0,21,9,4,65,88250,534451020
1904,2,5,3,1,0,3,1,5,3,808,0,1,4,864,1,4,5,0,3,4,3,1,0,143,0,0,4,52,112000,534453080
1906,2,5,15,1,176,3,1,5,3,1078,0,1,4,1150,1,4,6,0,3,0,0,1,2,0,0,9,4,55,144000,534476080
1907,0,5,15,1,567,3,1,5,3,928,2,1,0,1920,2,4,10,0,3,4,3,2,2,0,0,9,4,62,137000,534478140
1908,5,5,15,1,0,3,1,5,3,768,4,1,4,1376,1,4,6,1,2,0,3,1,2,0,0,9,4,69,105000,534479120
1909,12,5,15,1,224,3,1,5,3,728,0,1,4,1644,1,2,7,2,2,0,3,1,2,168,0,9,4,68,146500,534479140
1910,0,5,15,1,0,3,1,5,3,1560,4,1,4,1560,2,4,8,0,3,4,3,3,2,0,0,9,4,42,126000,535101150
1912,10,5,15,0,291,3,1,5,0,1218,4,1,4,1254,1,4,6,1,2,0,2,2,2,0,0,9,4,49,158500,535105110
1914,5,5,15,1,180,3,1,5,3,874,4,1,0,1524,1,4,7,0,3,0,3,1,2,0,0,9,4,52,144000,535106180
1917,2,5,15,1,54,3,1,5,3,1008,0,1,4,1008,1,1,6,0,3,4,3,1,2,0,0,9,4,54,131000,535151100
1918,2,5,15,1,0,3,1,5,3,1053,2,1,4,1053,1,2,6,0,3,5,2,2,2,240,0,9,4,47,142100,535151110
1920,2,5,15,0,243,3,1,5,3,1442,2,1,4,1442,1,4,7,0,3,0,2,1,2,0,0,0,4,52,157900,535154080
1924,2,5,15,0,289,3,1,5,3,1331,2,1,4,1721,1,4,8,3,5,0,3,2,2,0,0,9,4,53,174850,535177110
1926,2,5,15,1,120,3,1,5,3,1048,4,1,4,1048,1,4,6,0,3,0,3,1,2,0,20,9,4,54,135000,535180030
1927,2,5,15,0,0,3,1,2,3,1657,2,1,4,1657,2,4,7,1,5,0,3,2,2,0,0,9,4,40,163500,535181030
1928,2,5,15,1,0,3,1,5,0,1204,4,1,4,1411,1,4,7,1,5,0,2,1,2,278,82,0,4,55,130000,535181140
1931,0,5,15,1,260,3,1,5,3,1560,4,1,4,1560,2,4,8,0,3,4,3,2,2,0,0,9,4,52,128600,535301160
1932,2,5,15,0,0,3,1,5,3,948,4,1,4,948,1,4,5,0,3,4,3,2,0,0,48,9,4,58,125000,535302070
1933,2,5,15,0,0,3,1,5,3,1040,4,1,1,1040,1,4,6,0,3,0,0,1,2,0,0,9,4,57,136000,535304170
1934,2,5,15,1,0,3,1,5,3,1008,2,1,4,1008,1,2,6,0,3,0,3,1,2,0,18,9,4,57,134500,535305180
1935,2,5,15,1,0,3,1,5,3,925,4,1,4,925,1,2,5,0,3,4,3,1,2,152,0,9,4,54,127000,535325090
1936,10,5,15,1,0,3,1,5,3,384,4,1,4,1360,1,4,6,1,5,4,3,2,2,0,50,9,4,55,130000,535325280
1938,2,5,15,1,0,3,1,5,3,923,4,1,4,925,1,4,5,2,5,0,3,1,2,81,0,9,4,55,116900,535327160
1939,2,5,15,1,0,3,1,2,3,928,4,1,4,928,1,4,4,0,3,0,3,1,2,261,0,9,4,54,132000,535327200
1940,2,5,15,2,0,3,1,5,3,1105,2,1,4,1647,1,4,6,1,1,0,0,1,2,225,0,9,4,57,153000,535353050
1942,5,5,20,2,0,2,1,1,3,925,2,1,4,1544,2,4,7,0,3,6,1,0,0,231,0,9,4,120,138000,535353160
1944,5,5,15,1,0,3,1,5,3,1216,0,1,4,1728,1,4,7,1,2,0,3,1,2,200,0,9,4,57,156000,535354260
1945,12,5,15,1,0,3,0,5,3,666,2,1,4,2468,3,2,9,0,3,2,3,3,2,0,208,9,3,75,301600,535355020
1946,5,5,20,1,0,3,1,5,3,735,2,1,0,1034,1,4,5,0,3,4,3,1,2,0,39,9,4,70,109000,535375130
1947,7,5,20,2,0,3,1,5,3,882,0,1,4,882,1,4,4,0,3,6,1,0,2,0,0,9,4,54,103200,535376010
1948,5,5,20,2,0,3,1,5,2,1151,0,1,4,1281,2,4,6,0,3,4,3,2,2,0,0,9,0,85,128500,535378080
1951,1,5,20,1,0,3,0,1,3,691,0,1,0,864,1,0,4,0,3,4,3,1,0,0,20,9,0,90,88250,535382150
1952,10,5,15,5,364,3,1,5,0,725,4,1,4,1651,2,4,6,2,5,2,3,1,2,460,46,9,4,47,172000,535402140
1953,2,5,15,1,53,3,1,5,3,920,2,1,4,888,1,4,5,0,3,0,3,1,2,0,0,0,0,49,120000,535402180
1954,2,5,15,0,86,3,1,5,2,952,2,1,4,952,1,4,5,0,3,0,3,1,2,0,0,9,4,42,128500,535403030
1956,5,5,15,1,0,3,1,5,2,672,0,1,4,924,1,4,6,1,4,4,3,2,2,0,0,9,4,61,122900,535450190
1957,2,5,15,0,206,3,1,5,3,1082,4,1,4,1082,1,4,5,1,2,4,3,1,2,0,130,9,4,62,119200,535450220
1958,5,5,15,0,320,3,1,5,2,1040,0,1,4,1846,2,4,7,1,2,0,3,1,2,0,0,9,4,61,143000,535450310
1959,2,5,15,1,0,3,1,5,3,876,4,1,4,988,1,4,6,0,3,0,3,1,2,0,80,9,4,60,119000,535451040
1961,2,5,15,1,0,3,1,5,3,864,2,1,4,864,1,2,5,0,3,4,2,2,2,194,0,9,4,60,129000,535451110
1963,2,5,15,1,0,3,1,5,3,1040,0,1,4,1040,1,2,6,0,3,0,2,1,2,0,0,9,4,51,152000,535453080
1965,2,5,15,1,0,3,1,5,3,1242,2,1,0,1242,1,4,6,0,3,0,2,1,2,0,0,9,3,50,152000,535453180
1968,2,5,15,1,0,3,3,3,4,0,2,1,4,925,1,4,7,0,3,0,0,1,2,0,0,9,4,49,99000,535457050
1969,13,5,15,0,340,3,1,5,1,822,2,1,4,1851,2,2,7,1,1,0,2,2,2,239,42,9,4,46,187000,535476360
1970,13,5,15,1,288,3,1,5,3,864,4,1,4,1812,2,4,8,1,5,0,2,1,2,0,168,9,4,48,169500,535477130
1971,2,5,15,1,0,3,1,5,3,864,2,1,4,864,1,4,5,0,3,4,3,1,2,58,0,9,4,48,125500,535477180
1974,12,6,20,1,0,3,0,1,3,264,0,1,4,1432,2,4,7,0,3,4,3,2,2,270,0,9,0,100,132000,902105110
1975,5,6,20,0,0,3,0,5,3,845,4,1,4,1296,1,4,6,0,3,4,3,2,2,0,0,9,4,83,127500,902106070
1976,1,6,20,1,0,3,2,1,3,1022,4,0,1,1022,1,1,4,1,2,4,3,1,0,0,122,9,4,88,89500,902106120
1977,0,6,20,1,180,3,1,2,1,936,4,1,4,936,1,4,4,0,3,4,3,2,2,49,0,9,4,30,140000,902107050
1980,1,6,20,1,279,3,1,5,3,808,0,1,4,1072,1,4,5,2,2,4,3,2,2,0,0,9,4,70,130000,902128160
1981,5,6,20,1,0,3,0,5,3,680,0,1,4,1174,1,2,6,1,2,4,3,2,2,116,26,9,4,110,135000,902201090
1984,5,6,20,2,0,3,0,1,3,570,2,0,4,1141,1,4,6,0,3,4,3,1,2,0,0,5,4,110,88250,902205020
1985,1,6,20,2,0,3,2,5,3,960,2,1,0,960,1,1,5,0,3,4,3,1,2,0,0,9,4,90,108500,902205130
1986,12,6,20,2,0,3,2,5,3,1075,0,1,4,1798,2,4,7,0,3,4,3,2,0,0,0,9,4,110,137000,902206270
1987,1,6,20,1,0,3,1,5,3,686,2,1,4,866,1,2,4,0,3,6,1,0,2,58,42,9,4,65,110500,902207010
1988,1,6,20,1,0,2,1,5,3,968,4,1,4,968,1,4,5,0,3,4,3,2,0,0,0,9,4,87,100000,902207150
1989,12,6,20,8,0,2,0,5,3,725,0,0,4,1772,2,2,7,0,3,4,3,2,2,0,0,9,4,100,184900,902300020
1990,12,6,20,0,0,3,0,5,3,728,4,1,4,1642,1,4,9,1,2,4,3,1,2,0,0,9,0,83,145000,902300040
1992,12,6,20,1,0,3,0,5,3,616,0,1,4,1232,1,4,6,0,3,4,3,2,2,280,0,9,4,100,114000,902301130
1994,5,6,20,0,0,3,1,2,3,926,4,1,4,1650,2,4,6,0,3,4,3,2,0,128,103,9,4,100,144100,902303100
1996,12,6,20,1,0,3,0,5,3,687,2,1,4,1358,1,2,6,1,2,4,3,1,2,0,32,9,5,80,124500,902305010
1997,15,6,20,5,0,3,2,5,3,819,4,1,0,2454,2,4,8,1,2,0,3,2,0,0,148,9,4,131,185000,902330090
1998,11,1,20,0,0,3,0,5,2,1214,0,0,4,2291,2,4,9,1,2,4,3,2,2,0,0,9,4,100,133900,902332030
2000,1,6,20,1,0,3,0,5,3,1559,2,1,4,1559,1,4,5,0,3,4,3,2,2,0,116,0,4,62,153500,902404010
2001,12,6,20,5,0,3,0,5,3,718,0,1,4,2468,1,4,8,0,3,4,3,2,1,0,48,9,4,120,159500,902408080
2002,5,6,20,1,0,3,1,5,3,912,2,1,0,1248,1,4,6,0,3,4,3,1,2,0,0,9,4,80,88250,902427040
2003,2,6,20,2,1,3,1,3,4,0,2,1,4,968,1,4,5,0,3,0,3,1,2,0,0,9,4,54,104500,902427140
2004,10,6,20,2,0,3,3,3,4,0,0,1,4,1382,2,4,6,1,5,0,2,1,2,0,40,9,4,61,110000,902427180
2005,4,5,3,1,0,3,2,5,3,756,4,0,0,1060,1,4,6,1,2,4,3,1,2,0,65,9,4,85,136500,903201090
2006,5,6,3,1,0,3,1,1,3,910,4,1,4,1435,1,4,6,0,3,4,3,1,2,0,33,9,4,60,128250,903204030
2008,5,5,3,0,0,3,0,2,3,1065,0,1,0,1635,1,4,6,1,2,4,3,2,2,0,38,9,4,87,210000,903206170
2009,5,6,3,1,0,3,1,5,3,728,0,1,4,1274,2,4,6,0,3,4,3,1,2,0,0,1,4,71,135000,903225040
2011,5,6,3,0,0,3,0,5,3,735,0,1,4,1218,1,4,6,1,2,4,3,2,2,0,0,9,4,69,131000,903228080
2012,7,6,3,1,0,2,0,5,3,884,0,1,4,884,1,4,5,0,3,4,3,1,2,0,0,9,4,71,113000,903231050
2013,5,6,3,0,0,3,0,5,3,861,2,1,4,1409,1,4,6,1,2,4,3,2,2,225,0,9,4,72,126000,903231090
2014,5,6,3,1,0,3,0,5,3,672,0,1,4,1322,1,4,7,0,3,4,3,1,2,0,0,9,4,71,132000,903231180
2017,12,6,3,1,0,3,0,5,2,939,0,1,4,1513,1,4,8,0,3,4,3,1,0,24,0,9,4,90,137500,903233050
2018,7,6,3,5,0,3,0,5,3,832,0,1,0,864,1,4,5,0,3,4,3,2,2,48,112,9,4,81,132000,903233140
2019,5,6,3,0,0,3,0,5,3,884,4,1,0,1367,1,4,6,1,2,4,3,1,2,0,0,9,4,79,127500,903233180
2020,1,6,3,0,0,3,0,5,3,960,4,0,4,986,1,4,5,1,2,4,3,1,2,0,128,9,4,84,102000,903234160
2021,12,6,20,0,0,3,1,5,3,1100,0,1,0,2264,2,4,8,0,3,4,3,1,2,0,152,9,4,92,200000,903236130
2022,12,5,3,0,0,3,2,5,3,764,0,1,0,1824,1,4,8,1,2,4,3,2,0,0,0,9,4,91,180500,903400040
2023,5,5,3,0,0,3,2,5,3,768,0,1,4,1376,1,2,7,0,3,4,3,2,1,0,54,9,4,90,165000,903401070
2024,5,5,3,1,0,3,2,1,3,750,4,1,4,1316,1,4,7,0,3,4,3,2,2,0,0,5,3,84,90000,903425270
2025,12,5,3,0,0,3,0,5,3,698,0,1,0,1396,1,4,7,0,3,4,3,1,2,0,0,9,4,95,153575,903425280
2026,12,6,20,5,0,3,0,5,3,672,2,0,0,1344,1,2,6,1,2,0,3,2,2,0,0,9,4,81,140000,903426010
2027,5,6,20,0,0,3,0,5,3,714,4,0,4,2468,2,2,10,1,2,4,3,1,2,88,15,1,3,94,136000,903427040
2028,7,6,20,1,0,3,1,5,3,592,4,0,0,1173,2,4,7,0,3,4,3,1,2,0,25,9,1,109,113000,903430040
2029,5,6,20,1,0,3,1,5,3,969,4,0,0,1214,1,4,6,0,3,4,3,1,0,0,0,9,1,109,117000,903430050
2030,5,6,11,5,600,3,2,5,3,1040,0,1,1,1818,1,4,7,2,5,4,3,1,2,0,0,9,4,79,169500,903450060
2031,7,6,11,5,0,3,2,5,3,637,0,1,1,1108,1,2,6,1,2,0,3,1,0,0,0,9,4,80,139400,903451110
2032,10,6,11,0,234,3,1,5,3,741,1,1,4,2294,3,4,9,1,2,0,3,2,2,0,110,9,4,47,202500,903453080
2033,12,6,11,0,0,3,2,5,3,684,4,1,4,1355,1,2,7,0,3,6,1,0,2,136,0,9,4,96,127000,903454010
2035,13,6,11,5,0,3,1,5,3,976,0,1,4,1952,1,2,8,2,5,4,0,1,2,285,0,9,4,60,212300,903456110
2038,15,6,11,1,0,3,0,5,3,530,4,0,4,1111,1,1,6,0,3,4,3,1,0,0,0,9,4,90,101000,903458020
2039,1,6,11,2,0,3,1,5,3,1196,0,1,0,1196,1,4,5,0,3,4,3,2,2,0,0,9,4,94,109900,903458060
2041,11,6,20,5,0,1,1,5,3,925,4,0,1,1889,1,4,9,1,2,4,3,1,0,0,0,9,4,100,122000,903475060
2042,7,6,20,1,0,3,0,5,3,672,0,1,4,864,1,4,5,1,5,6,1,0,0,0,0,9,4,80,88250,903476100
2044,12,5,21,5,0,3,1,5,3,1005,4,1,4,2267,1,4,7,2,2,0,0,2,2,521,0,9,4,73,219000,904100100
2045,5,5,4,1,0,3,1,5,3,1598,4,1,4,2468,3,0,12,1,2,6,1,0,2,122,0,9,4,64,200500,904101070
2046,5,5,7,1,0,3,0,5,3,756,1,0,1,1134,1,4,7,0,3,4,3,1,1,0,0,9,1,70,126000,904301110
2047,11,5,24,1,0,3,1,5,3,672,4,0,4,1282,1,4,4,0,3,4,3,1,2,0,88,9,4,68,108500,904302010
